subject,day_block,Mood.Index,outcome1b,outcome2b,outcome3b,outcome4b,outcome5b,outcome6b,outcome7b,outcome8b,outcome9b,outcome1bo,outcome2bo,outcome3bo,outcome4bo,outcome5bo,outcome6bo,outcome7bo,outcome8bo,outcome9bo,outcome_mag1b,outcome_mag2b,outcome_mag3b,outcome_mag4b,outcome_mag5b,outcome_mag6b,outcome_mag7b,outcome_mag8b,outcome_mag9b,outcome_magnitude1b,outcome_magnitude2b,outcome_magnitude3b,outcome_magnitude4b,outcome_magnitude5b,outcome_magnitude6b,outcome_magnitude7b,outcome_magnitude8b,outcome_magnitude9b,component,Trial.Index,moodrate_scaled,moodrate,Index,day,block,Local.Date.D1,wof_order,wofoutcome1,Local.Date.D2,wofoutcome2,Local.Date.D1.Day,Local.Date.D2.Day,day_diff,day_block2,block_type,max_moodrate,min_moodrate
269,day1_block2,26,1,0,0,0,0,1,1,1,0,1,-1,-1,-1,-1,1,1,1,-1,3,0,0,0,0,-4,1,-4,0,8,0,0,0,0,1,6,1,0,moodrate,78,0.7191714552646551,6,27,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,27,0,1,1,1,0,0,0,0,1,-1,1,1,1,-1,-1,-1,-1,1,0,-1,3,3,0,0,0,0,-4,0,4,8,8,0,0,0,0,1,moodrate,81,-0.4259170754479998,5,28,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,28,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,-1,-1,0,0,0,0,-1,3,3,0,0,0,0,0,0,4,8,8,0,0,moodrate,84,-2.7160941368733096,3,29,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,29,0,0,1,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,-1,1,1,0,0,-4,0,0,0,0,-1,3,0,0,1,0,0,0,0,4,8,moodrate,87,-1.5710056061606545,4,30,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,30,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,1,0,0,0,moodrate,90,-2.7160941368733096,3,31,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,31,1,1,1,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,1,0,4,4,0,0,0,0,0,-4,5,9,9,0,0,0,0,0,1,moodrate,93,-0.4259170754479998,5,32,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,32,0,0,0,1,1,1,0,0,0,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,0,4,4,0,0,0,0,0,0,5,9,9,0,0,0,moodrate,96,-0.4259170754479998,5,33,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,33,0,0,1,0,0,0,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,0,0,5,0,0,0,0,4,4,0,0,10,0,0,0,5,9,9,moodrate,99,-0.4259170754479998,5,34,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,34,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,moodrate,102,-1.5710056061606545,4,35,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,35,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,-4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,10,moodrate,105,-0.4259170754479998,5,36,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,36,1,1,1,0,1,0,0,0,0,1,1,1,-1,1,-1,-1,-1,-1,-3,-3,-3,0,-4,0,0,0,0,2,2,2,0,1,0,0,0,0,moodrate,108,-1.5710056061606545,4,37,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,37,1,1,0,1,1,1,0,1,0,1,1,-1,1,1,1,-1,1,-1,5,2,0,-3,-3,-3,0,-4,0,10,7,0,2,2,2,0,1,0,moodrate,111,0.7191714552646551,6,38,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,38,0,1,0,1,1,0,1,1,1,-1,1,-1,1,1,-1,1,1,1,0,-3,0,5,2,0,-3,-3,-3,0,2,0,10,7,0,2,2,2,moodrate,114,0.7191714552646551,6,39,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,39,1,1,0,0,1,0,1,1,0,1,1,-1,-1,1,-1,1,1,-1,1,1,0,0,-3,0,5,2,0,6,6,0,0,2,0,10,7,0,moodrate,117,0.7191714552646551,6,40,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
269,day1_block2,40,0,0,0,1,1,0,0,1,0,-1,-1,-1,1,1,-1,-1,1,-1,0,0,0,1,1,0,0,-3,0,0,0,0,6,6,0,0,2,0,moodrate,NA,-1.5710056061606545,4,41,1,2,2021-02-26T01:06:17Z,Winfirst,1,2021-02-27T13:54:24Z,0,2021-02-26,2021-02-27,1,winday_block2,after_win,6,3
242,day1_block2,1,0,1,0,NA,NA,NA,NA,NA,NA,-1,1,-1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,5,0,NA,NA,NA,NA,NA,NA,moodrate,3,0.5845580372298925,7,2,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,2,0,0,1,0,1,0,NA,NA,NA,-1,-1,1,-1,1,-1,NA,NA,NA,0,0,-4,0,0,0,NA,NA,NA,0,0,1,0,5,0,NA,NA,NA,moodrate,6,0.5845580372298925,7,3,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,3,1,0,1,0,0,1,0,1,0,1,-1,1,-1,-1,1,-1,1,-1,4,0,4,0,0,-4,0,0,0,9,0,9,0,0,1,0,5,0,moodrate,9,0.5845580372298925,7,4,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,4,1,1,1,1,0,1,0,0,1,1,1,1,1,-1,1,-1,-1,1,2,2,-1,4,0,4,0,0,-4,7,7,4,9,0,9,0,0,1,moodrate,12,1.3163711525405974,8,5,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,0,0,1,2,2,-1,4,0,4,5,5,6,7,7,4,9,0,9,moodrate,15,1.3163711525405974,8,6,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,6,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,1,0,0,0,1,2,2,-1,9,6,0,5,5,6,7,7,4,moodrate,18,1.3163711525405974,8,7,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,7,0,0,0,1,1,0,1,1,1,-1,-1,-1,1,1,-1,1,1,1,0,0,0,4,1,0,0,0,1,0,0,0,9,6,0,5,5,6,moodrate,21,0.5845580372298925,7,8,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,8,1,1,1,0,0,0,1,1,0,1,1,1,-1,-1,-1,1,1,-1,0,4,1,0,0,0,4,1,0,5,9,6,0,0,0,9,6,0,moodrate,24,1.3163711525405974,8,9,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,9,0,1,0,1,1,1,0,0,0,-1,1,-1,1,1,1,-1,-1,-1,0,3,0,0,4,1,0,0,0,0,8,0,5,9,6,0,0,0,moodrate,27,2.0481842678513025,9,10,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,10,0,0,1,0,1,0,1,1,1,-1,-1,1,-1,1,-1,1,1,1,0,0,-1,0,3,0,0,4,1,0,0,4,0,8,0,5,9,6,moodrate,30,0.5845580372298925,7,11,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,11,1,0,0,0,0,1,0,1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,0,0,0,-1,0,3,0,4,0,0,0,0,4,0,8,0,moodrate,33,1.3163711525405974,8,12,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,12,1,0,1,1,0,0,0,0,1,1,-1,1,1,-1,-1,-1,-1,1,-3,0,0,-1,0,0,0,0,-1,2,0,5,4,0,0,0,0,4,moodrate,36,1.3163711525405974,8,13,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,13,0,0,0,1,0,1,1,0,0,-1,-1,-1,1,-1,1,1,-1,-1,0,0,0,-3,0,0,-1,0,0,0,0,0,2,0,5,4,0,0,moodrate,39,0.5845580372298925,7,14,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,14,1,1,0,0,0,0,1,0,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,0,0,0,-3,0,0,4,4,0,0,0,0,2,0,5,moodrate,42,1.3163711525405974,8,15,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,15,0,0,1,1,1,0,0,0,0,-1,-1,1,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,4,4,4,0,0,0,0,moodrate,45,0.5845580372298925,7,16,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,16,1,1,1,0,0,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,-2,3,-4,0,0,-1,-1,-1,0,3,8,1,0,0,4,4,4,0,moodrate,48,1.3163711525405974,8,17,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,17,1,0,0,1,1,1,0,0,1,1,-1,-1,1,1,1,-1,-1,1,-3,0,0,-2,3,-4,0,0,-1,2,0,0,3,8,1,0,0,4,moodrate,51,0.5845580372298925,7,18,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,18,0,1,0,1,0,0,1,1,1,-1,1,-1,1,-1,-1,1,1,1,0,3,0,-3,0,0,-2,3,-4,0,8,0,2,0,0,3,8,1,moodrate,54,0.5845580372298925,7,19,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,19,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,1,-1,1,-1,-1,0,0,0,0,3,0,-3,0,0,0,0,0,0,8,0,2,0,0,moodrate,57,-0.14725507808081256,6,20,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,20,0,0,1,0,0,0,0,1,0,-1,-1,1,-1,-1,-1,-1,1,-1,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,8,0,moodrate,60,-0.8790681933915176,5,21,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,21,0,0,1,0,0,1,0,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,0,0,4,0,0,3,0,0,0,0,0,9,0,0,8,0,0,0,moodrate,63,0.5845580372298925,7,22,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,22,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,8,moodrate,66,-0.14725507808081256,6,23,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,23,0,1,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,0,4,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,moodrate,69,0.5845580372298925,7,24,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,24,1,0,1,0,1,0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1,0,0,2,0,4,0,0,0,0,5,0,7,0,9,0,0,0,0,moodrate,72,1.3163711525405974,8,25,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,25,0,0,1,1,0,1,0,1,0,-1,-1,1,1,-1,1,-1,1,-1,0,0,0,0,0,2,0,4,0,0,0,5,5,0,7,0,9,0,moodrate,75,0.5845580372298925,7,26,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,26,0,0,0,0,0,1,1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,5,0,7,moodrate,78,-1.6108813087022227,4,27,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,27,0,0,1,0,0,0,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,1,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,moodrate,81,-1.6108813087022227,4,28,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,28,0,0,1,0,0,1,0,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,0,0,-2,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,moodrate,84,-1.6108813087022227,4,29,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,29,1,0,0,0,0,1,0,0,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,0,0,0,0,-2,0,0,3,4,0,0,0,0,3,0,0,8,moodrate,87,1.3163711525405974,8,30,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,30,0,0,0,1,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,-1,0,0,0,0,-2,0,0,0,4,0,0,0,0,3,moodrate,90,-1.6108813087022227,4,31,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,31,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,0,moodrate,93,-2.3426944240129277,3,32,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,32,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moodrate,96,-3.8063206546343378,1,33,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,33,0,1,0,0,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moodrate,99,-3.8063206546343378,1,34,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,34,1,1,0,0,1,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,moodrate,102,-1.6108813087022227,4,35,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,35,0,0,0,1,1,0,0,1,0,-1,-1,-1,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,moodrate,105,-3.8063206546343378,1,36,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,36,1,1,1,0,0,0,1,1,0,1,1,1,-1,-1,-1,1,1,-1,-3,-1,-2,0,0,0,0,0,0,2,4,3,0,0,0,5,5,0,moodrate,108,-0.14725507808081256,6,37,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,37,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,-1,-1,-1,5,-1,5,-3,-1,-2,0,0,0,10,4,10,2,4,3,0,0,0,moodrate,111,-0.14725507808081256,6,38,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,38,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-3,-4,0,5,-1,5,-3,-1,-2,2,1,0,10,4,10,2,4,3,moodrate,114,0.5845580372298925,7,39,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,39,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,4,0,-4,-3,-4,0,5,-1,5,9,5,1,2,1,0,10,4,10,moodrate,117,0.5845580372298925,7,40,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
242,day1_block2,40,0,1,0,1,1,1,1,1,0,-1,1,-1,1,1,1,1,1,-1,0,3,0,4,0,-4,-3,-4,0,0,8,0,9,5,1,2,1,0,moodrate,NA,0.5845580372298925,7,41,1,2,2021-02-25T22:52:33Z,Winfirst,1,2021-02-27T12:27:45Z,0,2021-02-25,2021-02-27,2,winday_block2,after_win,9,1
179,day1_block2,1,1,0,0,NA,NA,NA,NA,NA,NA,1,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,NA,NA,moodrate,3,-1.6799983563676792,3,2,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,2,0,0,1,1,0,0,NA,NA,NA,-1,-1,1,1,-1,-1,NA,NA,NA,0,0,-4,0,0,0,NA,NA,NA,0,0,1,5,0,0,NA,NA,NA,moodrate,6,-1.6799983563676792,3,3,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,3,1,1,1,0,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,-1,4,0,4,0,0,-4,0,0,0,9,5,9,0,0,1,5,0,0,moodrate,9,-0.8163001418087471,4,4,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,4,1,0,1,1,1,1,0,0,1,1,-1,1,1,1,1,-1,-1,1,2,0,-1,4,0,4,0,0,-4,7,0,4,9,5,9,0,0,1,moodrate,12,-0.8163001418087471,4,5,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,5,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-2,3,2,0,-1,4,0,4,6,3,8,7,0,4,9,5,9,moodrate,15,-0.8163001418087471,4,6,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,4,1,2,1,-2,3,2,0,-1,9,6,7,6,3,8,7,0,4,moodrate,18,0.047398072750185156,5,7,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,7,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,4,1,2,1,-2,3,0,0,6,9,6,7,6,3,8,moodrate,21,-0.8163001418087471,4,8,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,8,1,1,0,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0,4,0,0,0,1,4,1,2,5,9,0,0,0,6,9,6,7,moodrate,24,0.047398072750185156,5,9,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,9,0,0,0,1,1,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,4,0,0,0,1,0,0,0,5,9,0,0,0,6,moodrate,27,-0.8163001418087471,4,10,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,10,1,0,1,0,0,0,1,1,0,1,-1,1,-1,-1,-1,1,1,-1,3,0,5,0,0,0,0,4,0,8,0,10,0,0,0,5,9,0,moodrate,30,-0.8163001418087471,4,11,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,11,1,0,0,1,0,1,0,0,0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,0,3,0,5,0,0,0,4,0,0,8,0,10,0,0,0,moodrate,33,-0.8163001418087471,4,12,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,12,0,0,0,1,0,0,1,0,1,-1,-1,-1,1,-1,-1,1,-1,1,0,0,0,-1,0,0,3,0,5,0,0,0,4,0,0,8,0,10,moodrate,36,-0.8163001418087471,4,13,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,13,1,1,1,0,0,0,1,0,0,1,1,1,-1,-1,-1,1,-1,-1,-2,2,3,0,0,0,-1,0,0,3,7,8,0,0,0,4,0,0,moodrate,39,0.047398072750185156,5,14,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,14,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,-1,-1,-1,0,-1,3,-2,2,3,0,0,0,0,4,8,3,7,8,0,0,0,moodrate,42,-0.8163001418087471,4,15,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,15,0,1,0,0,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,0,2,0,0,-1,3,-2,2,3,0,7,0,0,4,8,3,7,8,moodrate,45,0.047398072750185156,5,16,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,16,0,1,0,0,1,0,0,1,1,-1,1,-1,-1,1,-1,-1,1,1,0,3,0,0,2,0,0,-1,3,0,8,0,0,7,0,0,4,8,moodrate,48,-0.8163001418087471,4,17,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,17,1,1,0,0,1,0,0,1,0,1,1,-1,-1,1,-1,-1,1,-1,4,1,0,0,3,0,0,2,0,9,6,0,0,8,0,0,7,0,moodrate,51,0.047398072750185156,5,18,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
179,day1_block2,18,1,0,0,1,1,0,0,1,0,1,-1,-1,1,1,-1,-1,1,-1,3,0,0,4,1,0,0,3,0,8,0,0,9,6,0,0,8,0,moodrate,54,0.047398072750185156,5,19,1,2,2021-02-25T23:48:51Z,Winsec,0,2021-02-27T14:59:15Z,1,2021-02-25,2021-02-27,2,loseday_block2,after_loss,5,3
